year,site,latitude,longitude,month,airT,precip,snowDepth,SWE,streamFlow
2014,Buffalo Park ,40.22861,-106.59528,2,20,2.7,56,13,8.18
2014,Buffalo Park ,40.22861,-106.59528,3,25,1.4,68,17.6,23.49
2014,Buffalo Park ,40.22861,-106.59528,4,30,2.8,69,21.4,57.96
2014,Buffalo Park ,40.22861,-106.59528,5,36,2.6,57,22.5,528.53
2014,Lost Dog,40.81588,-106.74835,1,26,6.1,32,9.1,100.90
2014,Lost Dog,40.81588,-106.74835,2,15,10,59,15.2,105.30
2014,Lost Dog,40.81588,-106.74835,3,31,5.6,82,25.2,213.90
2014,Lost Dog,40.81588,-106.74835,4,27,2.6,87,30.8,1021.00
2014,Lost Dog,40.81588,-106.74835,5,26,2.8,63,27.8,2117.00
2014,Divide Peak,41.30398,-107.15241,1,23,3.3,35,8.1,38.00
2014,Divide Peak,41.30398,-107.15241,2,24,3.4,44,11.4,40.10
2014,Divide Peak,41.30398,-107.15241,3,31,5.4,49,14.8,54.10
2014,Divide Peak,41.30398,-107.15241,4,36,2.6,63,20.2,458.10
2014,Divide Peak,41.30398,-107.15241,5,47,4.8,40,15.7,1572.00
2014,Lone Cone,37.89183,-108.19544,1,31,1.9,26,6.5,2.37
2014,Lone Cone,37.89183,-108.19544,2,14,3.6,39,8.3,2.62
2014,Lone Cone,37.89183,-108.19544,3,37,2.4,47,11.9,3.23
2014,Lone Cone,37.89183,-108.19544,4,34,2.9,38,13.1,10.80
2014,Lone Cone,37.89183,-108.19544,5,18,3.9,7,2.4,38.20
2014,Blind Bull,42.964,-110.60973,1,19,5.3,43,10.3,29.50
2014,Blind Bull,42.964,-110.60973,2,19,13.7,64,15.6,42.40
2014,Blind Bull,42.964,-110.60973,3,26,6.9,104,29.3,98.60
2014,Blind Bull,42.964,-110.60973,4,30,1.9,104,36.2,303.00
2014,Blind Bull,42.964,-110.60973,5,41,1.4,89,38.1,852.90
2014,Mc Clure Pass,39.12897,-107.28806,1,26,3.4,30,7.6,51.30
2014,Mc Clure Pass,39.12897,-107.28806,2,19,4,53,11,49.80
2014,Mc Clure Pass,39.12897,-107.28806,3,34,3.1,49,15,66.80
2014,Mc Clure Pass,39.12897,-107.28806,4,36,2.2,45,18.1,277.80
2014,Mc Clure Pass,39.12897,-107.28806,5,25,2.3,20,7.3,713.50
2014,Columbine ,40.3948,-106.60408,1,13,3.5,42,10.1,16.64
2014,Columbine ,40.3948,-106.60408,2,14,4.7,59,15.1,19.47
2014,Columbine ,40.3948,-106.60408,3,22,2.2,80,22.5,36.11
2014,Columbine ,40.3948,-106.60408,4,25,2.3,87,27.5,66.65
2014,Columbine ,40.3948,-106.60408,5,31,3.9,81,29.8,338.00
2014,Bison Lake ,39.76487,-107.35681,1,15,3.1,41,10.9,1416.67
2014,Bison Lake ,39.76487,-107.35681,2,15,4.4,64,16.1,1515.33
2014,Bison Lake ,39.76487,-107.35681,3,23,2.1,74,20.9,1947.33
2014,Bison Lake ,39.76487,-107.35681,4,26,2.4,78,24.2,2936.00
2014,Bison Lake ,39.76487,-107.35681,5,32,2.4,69,25,7675.33
2014,Dry Lake,40.53397,-106.7813,1,28,6.1,39,9.1,100.90
2014,Dry Lake,40.53397,-106.7813,2,19,5.9,63,15.2,105.30
2014,Dry Lake,40.53397,-106.7813,3,32,6.2,68,21.1,213.90
2014,Dry Lake,40.53397,-106.7813,4,28,3.7,74,27.3,1021.00
2014,Dry Lake,40.53397,-106.7813,5,24,1.3,50,20.7,2117.00
2014,Arapaho,40.35098,-106.35098,1,13,3.5,42,10.1,16.64
2014,Arapaho,40.35098,-106.35098,2,14,4.7,59,15.1,19.47
2014,Arapaho,40.35098,-106.35098,3,22,2.2,80,22.5,36.11
2014,Arapaho,40.35098,-106.35098,4,25,2.3,87,27.5,66.65
2014,Arapaho,40.35098,-106.35098,5,31,3.9,81,29.8,338.00
2014,Baker Butte,34.4566,-111.40643,1,42,0.2,9,2.2,0.00
2014,Baker Butte,34.4566,-111.40643,2,32,0.6,2,0.4,0.00
2014,Baker Butte,34.4566,-111.40643,3,44,2.8,1,0.1,0.00
2014,Baker Butte,34.4566,-111.40643,4,42,0.6,0,0,0.00
2014,Baker Butte,34.4566,-111.40643,5,39,0.2,0,0,4.08
2014,Long Flat ,37.51255,-113.39661,1,35,0.9,11,3.4,76.40
2014,Long Flat ,37.51255,-113.39661,2,21,1,14,2.9,77.10
2014,Long Flat ,37.51255,-113.39661,3,32,0.6,2,0.7,61.70
2014,Long Flat ,37.51255,-113.39661,4,38,0.9,0,0,51.40
2014,Long Flat ,37.51255,-113.39661,5,38,2.1,0,0,14.60
2014,Gunsight,43.38332,-109.87815,1,27,2.6,38,10.7,29.50
2014,Gunsight,43.38332,-109.87815,2,15,3,33,12.2,42.40
2014,Gunsight,43.38332,-109.87815,3,28,0.4,3,1.5,98.60
2014,Gunsight,43.38332,-109.87815,4,53,1.6,0,0,303.00
2014,Gunsight,43.38332,-109.87815,5,54,1.1,0,0,852.90
2014,Long Valley Junction,37.48756,-112.51458,1,29,0.8,10,2.6,5.27
2014,Long Valley Junction,37.48756,-112.51458,2,22,1.3,10,1.2,8.35
2014,Long Valley Junction,37.48756,-112.51458,3,37,0.4,1,0.3,10.70
2014,Long Valley Junction,37.48756,-112.51458,4,40,1.2,0,0,6.25
2014,Long Valley Junction,37.48756,-112.51458,5,35,0.8,0,0,7.20
2014,Red Mountain Pass,37.8918,-107.71342,1,26,3.8,40,10.4,19.00
2014,Red Mountain Pass,37.8918,-107.71342,2,13,5,65,14.2,17.20
2014,Red Mountain Pass,37.8918,-107.71342,3,29,4.2,73,18.2,23.80
2014,Red Mountain Pass,37.8918,-107.71342,4,26,4.3,72,22.4,75.00
2014,Red Mountain Pass,37.8918,-107.71342,5,17,3.2,72,24.5,238.70
2014,Beartown,37.71409,-107.51212,1,23,3.4,39,9.5,26.10
2014,Beartown,37.71409,-107.51212,2,14,4.2,59,12.9,23.20
2014,Beartown,37.71409,-107.51212,3,27,3.2,63,16.7,26.30
2014,Beartown,37.71409,-107.51212,4,24,3.5,56,19.9,92.10
2014,Beartown,37.71409,-107.51212,5,13,4,41,15.4,318.90
2014,EF Blacks Fork GS,40.88472,-110.54056,1,27,1.7,15,1.9,31.40
2014,EF Blacks Fork GS,40.88472,-110.54056,2,-8,4.3,30,3.3,22.20
2014,EF Blacks Fork GS,40.88472,-110.54056,3,34,3.1,41,7.6,26.20
2014,EF Blacks Fork GS,40.88472,-110.54056,4,27,1.5,44,10.7,203.60
2014,EF Blacks Fork GS,40.88472,-110.54056,5,18,2.7,24,6.1,646.70
2014,Middle Creek,37.61978,-107.03482,1,26,2,22,10.6,88.30
2014,Middle Creek,37.61978,-107.03482,2,17,1.8,40,12.6,98.70
2014,Middle Creek,37.61978,-107.03482,3,27,3.2,54,14.4,188.20
2014,Middle Creek,37.61978,-107.03482,4,28,2.8,47,17.6,648.20
2014,Middle Creek,37.61978,-107.03482,5,15,2.1,35,16.3,1015.00
2014,Lookout Mountain,33.36027,-107.83122,1,36,0.1,3,1.1,8.40
2014,Lookout Mountain,33.36027,-107.83122,2,36,0.3,1,0.3,29.10
2014,Lookout Mountain,33.36027,-107.83122,3,43,1,0,0,29.50
2014,Lookout Mountain,33.36027,-107.83122,4,43,0.4,0,0,28.20
2014,Lookout Mountain,33.36027,-107.83122,5,37,0.1,0,0,22.30
2014,Webster Flat,37.575,-112.90155,1,30,1.2,13,2.8,5.27
2014,Webster Flat,37.575,-112.90155,2,18,2.4,20,3.6,8.35
2014,Webster Flat,37.575,-112.90155,3,31,1.3,19,6,10.70
2014,Webster Flat,37.575,-112.90155,4,32,1.9,8,2.9,6.25
2014,Webster Flat,37.575,-112.90155,5,31,2.9,0,0,7.20
2014,Cascade #2,37.65,-107.8,1,35,1.8,17,5.2,8.51
2014,Cascade #2,37.65,-107.8,2,24,2.8,27,7,6.91
2014,Cascade #2,37.65,-107.8,3,33,1.9,25,8.3,8.02
2014,Cascade #2,37.65,-107.8,4,35,1.4,0,0,40.30
2014,Cascade #2,37.65,-107.8,5,32,2.3,0,0,126.60
2014,Lynx Pass ,40.07806,-106.67028,1,19,3.2,21,4.6,560.47
2014,Lynx Pass ,40.07806,-106.67028,2,21,1.7,43,9,541.53
2014,Lynx Pass ,40.07806,-106.67028,3,28,0.9,42,11.5,863.53
2014,Lynx Pass ,40.07806,-106.67028,4,32,1.9,38,13.8,1290.80
2014,Lynx Pass ,40.07806,-106.67028,5,38,1.4,14,6,3282.00
2014,Spring Creek Divide ,42.52516,-110.66148,1,20,5.6,42,9.6,29.50
2014,Spring Creek Divide ,42.52516,-110.66148,2,20,14.6,61,15.2,42.40
2014,Spring Creek Divide ,42.52516,-110.66148,3,26,5.4,109,29.8,98.60
2014,Spring Creek Divide ,42.52516,-110.66148,4,30,3.2,106,35.2,303.00
2014,Spring Creek Divide ,42.52516,-110.66148,5,41,2.2,89,38.4,852.90
2014,Lake Irene ,40.41432,-105.8198,1,14,3.7,48,9.5,12.36
2014,Lake Irene ,40.41432,-105.8198,2,16,5.9,75,15.8,7.27
2014,Lake Irene ,40.41432,-105.8198,3,24,2.3,103,25.7,10.44
2014,Lake Irene ,40.41432,-105.8198,4,26,1.9,96,31.8,20.91
2014,Lake Irene ,40.41432,-105.8198,5,33,1.8,94,33.1,140.18
2014,Sandstone,41.11172,-107.1706,1,22,3.1,27,5.2,38.00
2014,Sandstone,41.11172,-107.1706,2,26,2.4,39,8,40.10
2014,Sandstone,41.11172,-107.1706,3,32,3,39,10.1,54.10
2014,Sandstone,41.11172,-107.1706,4,37,1.4,47,12.9,458.10
2014,Sandstone,41.11172,-107.1706,5,47,1.9,13,5,1572.00
2014,Kendall R.S.,43.2493,-110.01662,1,18,2.6,26,5.8,29.50
2014,Kendall R.S.,43.2493,-110.01662,2,18,9.1,40,8.4,42.40
2014,Kendall R.S.,43.2493,-110.01662,3,27,5.1,74,17.5,98.60
2014,Kendall R.S.,43.2493,-110.01662,4,32,1,67,22.5,303.00
2014,Kendall R.S.,43.2493,-110.01662,5,43,1.5,40,16.5,852.90
2014,Grizzly Peak,39.64631,-105.86973,1,15,3.1,32,7.4,2.47
2014,Grizzly Peak,39.64631,-105.86973,2,16,5,63,12.9,2.12
2014,Grizzly Peak,39.64631,-105.86973,3,24,2.6,72,19.2,2.10
2014,Grizzly Peak,39.64631,-105.86973,4,27,1.8,80,24.3,2.69
2014,Grizzly Peak,39.64631,-105.86973,5,32,2.1,66,23.6,9.51
2014,Hoosier Pass ,39.36127,-106.05978,1,14,2.6,28,6.3,32.27
2014,Hoosier Pass ,39.36127,-106.05978,2,14,3.9,58,11.4,32.64
2014,Hoosier Pass ,39.36127,-106.05978,3,22,1.6,59,16.2,29.88
2014,Hoosier Pass ,39.36127,-106.05978,4,26,2.1,65,19.5,31.91
2014,Hoosier Pass ,39.36127,-106.05978,5,31,2.6,58,21.3,52.97
2014,Weminuche Creek,37.51976,-107.32152,1,22,1.7,33,8.8,88.30
2014,Weminuche Creek,37.51976,-107.32152,2,17,2.2,46,10.4,98.70
2014,Weminuche Creek,37.51976,-107.32152,3,26,2.7,46,12.5,188.20
2014,Weminuche Creek,37.51976,-107.32152,4,26,1.8,43,15.2,648.20
2014,Weminuche Creek,37.51976,-107.32152,5,26,3.1,10,4.4,1015.00
2014,Midway Valley,37.56933,-112.83849,1,28,1.1,31,7.5,5.27
2014,Midway Valley,37.56933,-112.83849,2,13,2.4,38,8.6,8.35
2014,Midway Valley,37.56933,-112.83849,3,27,2,41,10.6,10.70
2014,Midway Valley,37.56933,-112.83849,4,28,2.3,44,12.6,6.25
2014,Midway Valley,37.56933,-112.83849,5,29,2.2,26,7.6,7.20
2014,Stillwater ,40.22543,-105.91977,1,21,1.3,18,3.9,6.32
2014,Stillwater ,40.22543,-105.91977,2,22,3.1,32,6.3,5.86
2014,Stillwater ,40.22543,-105.91977,3,29,0.8,40,9.4,5.80
2014,Stillwater ,40.22543,-105.91977,4,33,1.3,31,10.9,6.50
2014,Stillwater ,40.22543,-105.91977,5,40,1,0,0,5.55
2014,Fool Creek,39.8687,-105.8675,1,14,3.2,35,8.6,0.59
2014,Fool Creek,39.8687,-105.8675,2,15,3.6,63,14.4,0.45
2014,Fool Creek,39.8687,-105.8675,3,23,2.8,69,19.8,0.40
2014,Fool Creek,39.8687,-105.8675,4,27,1.8,75,25,0.36
2014,Fool Creek,39.8687,-105.8675,5,33,1.8,69,27.1,1.78
2014,North Lost Trail,39.01522,-107.04877,1,26,3.9,26,5.9,51.30
2014,North Lost Trail,39.01522,-107.04877,2,19,4.7,53,9.8,49.80
2014,North Lost Trail,39.01522,-107.04877,3,36,4.3,51,14.5,66.80
2014,North Lost Trail,39.01522,-107.04877,4,36,3,51,18.8,277.80
2014,North Lost Trail,39.01522,-107.04877,5,19,3.5,32,10.1,713.50
2014,Gutz Peak,37.49617,-113.94235,1,41,0.2,11,2.3,76.40
2014,Gutz Peak,37.49617,-113.94235,2,23,1.7,12,2.3,77.10
2014,Gutz Peak,37.49617,-113.94235,3,35,1,1,0.1,61.70
2014,Gutz Peak,37.49617,-113.94235,4,40,2,0,0,51.40
2014,Gutz Peak,37.49617,-113.94235,5,41,1.1,0,0,14.60
2014,Baker Butte Smt,34.45547,-111.38272,1,40,0.4,20,4.9,0.00
2014,Baker Butte Smt,34.45547,-111.38272,2,30,0.5,15,5.1,0.00
2014,Baker Butte Smt,34.45547,-111.38272,3,42,2.7,11,4.6,0.00
2014,Baker Butte Smt,34.45547,-111.38272,4,38,0.5,8,2.8,0.00
2014,Baker Butte Smt,34.45547,-111.38272,5,36,0,0,0,4.08
2014,Blacks Fork Jct,40.95814,-110.5828,1,28,2.1,13,2.3,31.40
2014,Blacks Fork Jct,40.95814,-110.5828,2,-12,3.6,29,4,22.20
2014,Blacks Fork Jct,40.95814,-110.5828,3,33,2.5,35,7.1,26.20
2014,Blacks Fork Jct,40.95814,-110.5828,4,23,1.8,34,9.6,203.60
2014,Blacks Fork Jct,40.95814,-110.5828,5,21,1.6,11,3.8,646.70
2014,Willow Creek,40.34703,-106.09433,1,17,1.3,28,6.4,1.62
2014,Willow Creek,40.34703,-106.09433,2,19,1.9,42,8.1,1.32
2014,Willow Creek,40.34703,-106.09433,3,25,2,49,11.2,1.39
2014,Willow Creek,40.34703,-106.09433,4,29,1.9,57,14.7,1.41
2014,Willow Creek,40.34703,-106.09433,5,36,1.9,53,16.7,4.41
2014,Little Grassy,37.48631,-113.84582,1,41,0.3,3,1.7,76.40
2014,Little Grassy,37.48631,-113.84582,2,26,1.3,3,0.7,77.10
2014,Little Grassy,37.48631,-113.84582,3,38,0.8,0,0,61.70
2014,Little Grassy,37.48631,-113.84582,4,45,1.2,0,0,51.40
2014,Little Grassy,37.48631,-113.84582,5,46,1,0,0,14.60
2014,Stump Lakes,37.47621,-107.63295,1,26,1.8,33,8.6,88.30
2014,Stump Lakes,37.47621,-107.63295,2,15,2.8,49,10.3,98.70
2014,Stump Lakes,37.47621,-107.63295,3,27,3.1,51,13.1,188.20
2014,Stump Lakes,37.47621,-107.63295,4,27,1.4,52,16.2,648.20
2014,Stump Lakes,37.47621,-107.63295,5,20,2.1,33,12.9,1015.00
2014,New Fork Park,43.11265,-109.94947,1,20,2,22,4.6,29.50
2014,New Fork Park,43.11265,-109.94947,2,19,6.4,32,6.6,42.40
2014,New Fork Park,43.11265,-109.94947,3,28,3.3,56,13,98.60
2014,New Fork Park,43.11265,-109.94947,4,32,0.4,52,16.3,303.00
2014,New Fork Park,43.11265,-109.94947,5,43,2,30,12.1,852.90
2014,Fish Lake Utah,38.50455,-111.76693,1,32,0.7,9,1.8,7.05
2014,Fish Lake Utah,38.50455,-111.76693,2,6,1.7,12,2.5,6.83
2014,Fish Lake Utah,38.50455,-111.76693,3,33,1,17,4.2,6.74
2014,Fish Lake Utah,38.50455,-111.76693,4,31,0.6,15,4.9,21.50
2014,Fish Lake Utah,38.50455,-111.76693,5,26,1.5,0,0,45.90
2015,Nast Lake ,39.29722,-106.60694,1,23,0.6,24,4.5,115.90
2015,Nast Lake ,39.29722,-106.60694,2,26,1.6,21,4.9,123.00
2015,Nast Lake ,39.29722,-106.60694,3,33,1.5,27,6.5,156.80
2015,Nast Lake ,39.29722,-106.60694,4,37,2.3,2,0.8,141.80
2015,Nast Lake ,39.29722,-106.60694,5,42,3.2,0,0,163.10
2015,Harris Flat ,37.48997,-112.57602,1,11,0.9,7,1.2,7.35
2015,Harris Flat ,37.48997,-112.57602,2,28,1.7,4,0.6,6.71
2015,Harris Flat ,37.48997,-112.57602,3,28,2.5,12,1.9,21.00
2015,Harris Flat ,37.48997,-112.57602,4,29,0.9,0,0,10.20
2015,Harris Flat ,37.48997,-112.57602,5,34,2.8,0,0,7.43
2015,Gros Ventre Summit,43.38939,-110.12943,1,25,2.6,30,7.3,39.00
2015,Gros Ventre Summit,43.38939,-110.12943,2,27,1.4,36,9.9,44.00
2015,Gros Ventre Summit,43.38939,-110.12943,3,34,0.7,40,11.3,126.00
2015,Gros Ventre Summit,43.38939,-110.12943,4,37,1,23,9.1,168.70
2015,Gros Ventre Summit,43.38939,-110.12943,5,43,4,0,0,478.30
2015,Silver Creek Divide,33.37106,-108.70618,1,26,3.3,7,1.7,71.10
2015,Silver Creek Divide,33.37106,-108.70618,2,32,0.7,13,4.8,133.00
2015,Silver Creek Divide,33.37106,-108.70618,3,37,2,9,4.4,79.40
2015,Silver Creek Divide,33.37106,-108.70618,4,43,1.1,0,0,47.90
2015,Silver Creek Divide,33.37106,-108.70618,5,46,0.1,0,0,26.40
2015,Dry Lake,40.53397,-106.7813,1,12,1.4,38,9.5,120.00
2015,Dry Lake,40.53397,-106.7813,2,16,4.1,35,10.9,123.80
2015,Dry Lake,40.53397,-106.7813,3,25,2.3,50,14.9,331.30
2015,Dry Lake,40.53397,-106.7813,4,42,2.1,26,11.1,615.00
2015,Dry Lake,40.53397,-106.7813,5,39,6.7,0,0,2051.00
2015,Columbine ,40.3948,-106.60408,1,20,0.5,38,8.7,28.97
2015,Columbine ,40.3948,-106.60408,2,25,2.4,38,9.8,27.79
2015,Columbine ,40.3948,-106.60408,3,23,1.5,55,14.1,30.29
2015,Columbine ,40.3948,-106.60408,4,30,0.4,48,17.1,72.27
2015,Columbine ,40.3948,-106.60408,5,34,3.4,43,16.4,369.20
2015,East Rim Divide,43.13097,-110.2023,1,23,3.7,52,13.9,39.00
2015,East Rim Divide,43.13097,-110.2023,2,23,3.5,55,17.6,44.00
2015,East Rim Divide,43.13097,-110.2023,3,30,1.8,62,21.1,126.00
2015,East Rim Divide,43.13097,-110.2023,4,32,1.8,60,22.9,168.70
2015,East Rim Divide,43.13097,-110.2023,5,39,5,52,24.1,478.30
2015,High Lonesome,40.03592,-105.75471,1,22,0.5,39,8.5,2.07
2015,High Lonesome,40.03592,-105.75471,2,27,1.4,38,9.6,1.83
2015,High Lonesome,40.03592,-105.75471,3,26,0.9,52,13,1.78
2015,High Lonesome,40.03592,-105.75471,4,33,0.4,47,14.8,5.24
2015,High Lonesome,40.03592,-105.75471,5,36,2.7,46,14.7,8.40
2015,Long Valley Junction,37.48756,-112.51458,1,12,1.3,6,0.8,7.35
2015,Long Valley Junction,37.48756,-112.51458,2,30,2.3,2,0.4,6.71
2015,Long Valley Junction,37.48756,-112.51458,3,29,2.9,14,2,21.00
2015,Long Valley Junction,37.48756,-112.51458,4,43,0.7,0,0,10.20
2015,Long Valley Junction,37.48756,-112.51458,5,45,2.5,0,0,7.43
2015,Beartown,37.71409,-107.51212,1,11,1.4,37,8.4,29.70
2015,Beartown,37.71409,-107.51212,2,19,3.5,37,9.8,28.20
2015,Beartown,37.71409,-107.51212,3,19,3.2,59,13.3,45.20
2015,Beartown,37.71409,-107.51212,4,35,1.4,30,11.7,72.20
2015,Beartown,37.71409,-107.51212,5,36,9.1,9,5.2,162.80
2015,Kolob,37.52664,-113.05386,1,13,2.7,21,4.8,7.35
2015,Kolob,37.52664,-113.05386,2,29,3,31,7.5,6.71
2015,Kolob,37.52664,-113.05386,3,22,3.1,48,10.5,21.00
2015,Kolob,37.52664,-113.05386,4,39,2.1,25,9.6,10.20
2015,Kolob,37.52664,-113.05386,5,42,4.4,4,1.2,7.43
2015,Willow Creek,40.34703,-106.09433,1,21,0.2,27,5,1.69
2015,Willow Creek,40.34703,-106.09433,2,28,1.1,25,5.2,1.66
2015,Willow Creek,40.34703,-106.09433,3,24,1.1,38,7.6,1.76
2015,Willow Creek,40.34703,-106.09433,4,33,0.4,39,9.7,1.88
2015,Willow Creek,40.34703,-106.09433,5,37,2.2,37,11,4.36
2015,Lone Cone,37.89183,-108.19544,1,22,1.3,28,6,3.07
2015,Lone Cone,37.89183,-108.19544,2,14,3.3,31,7.3,3.65
2015,Lone Cone,37.89183,-108.19544,3,25,1.8,51,10.6,4.53
2015,Lone Cone,37.89183,-108.19544,4,34,1.4,21,6.8,9.07
2015,Lone Cone,37.89183,-108.19544,5,37,6.2,0,0,25.90
2015,Buffalo Park ,40.22861,-106.59528,1,20,0.6,35,8.1,4.57
2015,Buffalo Park ,40.22861,-106.59528,2,28,1.3,35,9.2,4.55
2015,Buffalo Park ,40.22861,-106.59528,3,25,1.2,45,11.7,7.27
2015,Buffalo Park ,40.22861,-106.59528,4,33,0.3,41,13.5,112.59
2015,Buffalo Park ,40.22861,-106.59528,5,39,2.4,34,11.9,356.40
2015,Beaver Creek,39.59917,-106.51142,1,25,0.5,29,6.8,3.16
2015,Beaver Creek,39.59917,-106.51142,2,34,0.5,28,8,3.78
2015,Beaver Creek,39.59917,-106.51142,3,31,1,38,9.9,3.43
2015,Beaver Creek,39.59917,-106.51142,4,40,0.2,19,7.7,8.69
2015,Beaver Creek,39.59917,-106.51142,5,43,2.8,0,0,23.39
2015,Fool Creek,39.8687,-105.8675,1,21,0.9,37,9.4,0.50
2015,Fool Creek,39.8687,-105.8675,2,27,1.7,39,11.6,0.50
2015,Fool Creek,39.8687,-105.8675,3,24,1.2,55,15.3,0.51
2015,Fool Creek,39.8687,-105.8675,4,32,1,46,17.6,0.86
2015,Fool Creek,39.8687,-105.8675,5,35,3,45,19.1,3.07
2015,Cascade #2,37.65,-107.8,1,25,1.2,14,3.2,8.57
2015,Cascade #2,37.65,-107.8,2,29,3,14,4.1,9.19
2015,Cascade #2,37.65,-107.8,3,29,2.2,22,3.8,19.50
2015,Cascade #2,37.65,-107.8,4,43,1,0,0,29.00
2015,Cascade #2,37.65,-107.8,5,42,6.2,0,0,27.00
2015,Middle Creek,37.61978,-107.03482,1,11,1.7,32,6.6,73.80
2015,Middle Creek,37.61978,-107.03482,2,12,3.6,35,8.3,106.00
2015,Middle Creek,37.61978,-107.03482,3,22,1.5,51,11.5,351.50
2015,Middle Creek,37.61978,-107.03482,4,38,0.7,33,11.6,379.70
2015,Middle Creek,37.61978,-107.03482,5,36,6.4,16,7.6,902.80
2015,Elk River,40.84781,-106.96871,1,13,1.3,28,7.1,120.00
2015,Elk River,40.84781,-106.96871,2,20,2.8,29,8.4,123.80
2015,Elk River,40.84781,-106.96871,3,22,2.8,37,11.2,331.30
2015,Elk River,40.84781,-106.96871,4,45,2.4,24,9.3,615.00
2015,Elk River,40.84781,-106.96871,5,40,4.7,2,0.9,2051.00
2015,Long Flat ,37.51255,-113.39661,1,5,1.8,12,2.4,64.40
2015,Long Flat ,37.51255,-113.39661,2,27,3,14,4,55.30
2015,Long Flat ,37.51255,-113.39661,3,25,1.6,23,3.5,78.80
2015,Long Flat ,37.51255,-113.39661,4,49,0.9,0,0,36.10
2015,Long Flat ,37.51255,-113.39661,5,42,4.3,0,0,29.70
2015,Webster Flat,37.575,-112.90155,1,8,1.8,14,2.7,7.35
2015,Webster Flat,37.575,-112.90155,2,26,2.6,19,4.5,6.71
2015,Webster Flat,37.575,-112.90155,3,23,2.6,30,7.1,21.00
2015,Webster Flat,37.575,-112.90155,4,43,2.3,1,0.5,10.20
2015,Webster Flat,37.575,-112.90155,5,44,4.7,0,0,7.43
2015,Baker Butte Smt,34.45547,-111.38272,1,20,4.5,22,3.5,0.00
2015,Baker Butte Smt,34.45547,-111.38272,2,34,2.3,7,3.2,0.00
2015,Baker Butte Smt,34.45547,-111.38272,3,35,2.8,12,5.1,0.00
2015,Baker Butte Smt,34.45547,-111.38272,4,47,0.6,0,0,0.00
2015,Baker Butte Smt,34.45547,-111.38272,5,53,2.5,0,0,1.33
2015,Battle Mountain,41.05413,-107.26609,1,28,0.8,18,4.2,34.10
2015,Battle Mountain,41.05413,-107.26609,2,31,1.5,18,4.8,32.40
2015,Battle Mountain,41.05413,-107.26609,3,37,1.5,22,5.8,104.60
2015,Battle Mountain,41.05413,-107.26609,4,41,1.9,3,1.2,319.10
2015,Battle Mountain,41.05413,-107.26609,5,45,5.3,0,0,916.60
2015,Mc Clure Pass,39.12897,-107.28806,1,11,1.1,34,7,59.40
2015,Mc Clure Pass,39.12897,-107.28806,2,25,1.7,29,8,56.60
2015,Mc Clure Pass,39.12897,-107.28806,3,26,1.8,36,9.5,104.30
2015,Mc Clure Pass,39.12897,-107.28806,4,44,2.4,12,5.8,183.70
2015,Mc Clure Pass,39.12897,-107.28806,5,43,4.8,0,0,455.20
2015,Elliot Ridge,39.864,-106.4246,1,24,0.8,35,8,288.33
2015,Elliot Ridge,39.864,-106.4246,2,30,1,33,9.6,348.47
2015,Elliot Ridge,39.864,-106.4246,3,28,1.5,47,12,290.60
2015,Elliot Ridge,39.864,-106.4246,4,34,0.4,37,13,319.33
2015,Elliot Ridge,39.864,-106.4246,5,38,3.7,24,12.2,284.20
2015,Mineral Creek,37.84747,-107.72657,1,13,1.7,28,5.8,26.00
2015,Mineral Creek,37.84747,-107.72657,2,18,3,33,7.5,30.30
2015,Mineral Creek,37.84747,-107.72657,3,24,2.1,51,10.5,43.60
2015,Mineral Creek,37.84747,-107.72657,4,33,0.8,31,10.5,62.50
2015,Mineral Creek,37.84747,-107.72657,5,34,6.8,16,5.3,123.00
2015,Kendall R.S.,43.2493,-110.01662,1,18,1.1,31,8.1,39.00
2015,Kendall R.S.,43.2493,-110.01662,2,19,1.3,32,9,44.00
2015,Kendall R.S.,43.2493,-110.01662,3,26,0.7,38,10.3,126.00
2015,Kendall R.S.,43.2493,-110.01662,4,32,0.8,30,9.1,168.70
2015,Kendall R.S.,43.2493,-110.01662,5,40,3.8,16,7,478.30
2015,Gardner Peak,37.40083,-113.45988,1,5,2.1,17,3.3,64.40
2015,Gardner Peak,37.40083,-113.45988,2,29,2.6,21,5.4,55.30
2015,Gardner Peak,37.40083,-113.45988,3,27,2,39,7.9,78.80
2015,Gardner Peak,37.40083,-113.45988,4,47,1,20,8.1,36.10
2015,Gardner Peak,37.40083,-113.45988,5,46,4.7,1,0.5,29.70
2015,Stillwater ,40.22543,-105.91977,1,24,0.2,22,4.3,35.01
2015,Stillwater ,40.22543,-105.91977,2,33,0.8,19,4.9,35.53
2015,Stillwater ,40.22543,-105.91977,3,30,0.9,28,6.8,37.31
2015,Stillwater ,40.22543,-105.91977,4,38,0.2,3,1.8,186.98
2015,Stillwater ,40.22543,-105.91977,5,41,1,0,0,391.07
2015,Lost Dog,40.81588,-106.74835,1,24,1.9,37,9,120.00
2015,Lost Dog,40.81588,-106.74835,2,19,4.6,35,10.9,123.80
2015,Lost Dog,40.81588,-106.74835,3,22,2.2,50,15.5,331.30
2015,Lost Dog,40.81588,-106.74835,4,45,2.5,38,16.6,615.00
2015,Lost Dog,40.81588,-106.74835,5,46,5.7,24,11.4,2051.00
2015,Blacks Fork Jct,40.95814,-110.5828,1,-12,0.9,19,2.8,28.40
2015,Blacks Fork Jct,40.95814,-110.5828,2,6,2.2,19,3.7,26.60
